Category,ITM ID,Source ID,Match Score,Match Type,Mark As,ITM Business name,ITM Address -1,ITM City,ITM State,ITM Zip,Source Business name,Source Address -1,Source City,Source State,Source Zip,ITM concat addr,Source concat addr,ITM lat,ITM long,Source lat,Source long,Distance (in km),Distance Flag
,13573386,682662,77%,Moderate,,CENTRAL INDIANA ORTHOPEDIC SURG CTR     ,3600 W BETHEL AVE                       ,MUNCIE                   ,IN,47304,University Dermatology Center PC,3500 W Purdue Ave,Muncie,IN,47304,"3600 W BETHEL AVE                       ,MUNCIE                   ,IN,47304","3500 W PURDUE AVE,MUNCIE,IN,47304",40.211364,-85.4114536,40.2238411060978,-85.42754004511991,1.2097531463227242,0
,34769683,619775,77%,Moderate,,FLORIDA CANCER-ORMOND BEACH-ORB         ,325 CLYDE MORRIS BLVD STE 450           ,ORMOND BEACH             ,FL,32174,Gina Sevigny MD PA,"305 Clyde Morris Blvd, Ste 150",Ormond Beach,FL,32174,"325 CLYDE MORRIS BLVD STE 450           ,ORMOND BEACH             ,FL,32174","305 CLYDE MORRIS BLVD, STE 150,ORMOND BEACH,FL,32174",29.260494,-81.0939,29.261444,-81.09405,0.06625843966701946,1
,4269574,274249,77%,Moderate,,FLORIDA CANCER-WINTER PARK-WPK          ,2100 GLENWOOD DR STE 102                ,WINTER PARK              ,FL,32792,AdventHealth Winter Park (FKA Winter Park Memorial Hospital),200 N Lakemont Ave,Winter Park,FL,32792,"2100 GLENWOOD DR STE 102                ,WINTER PARK              ,FL,32792","200 N LAKEMONT AVE,WINTER PARK,FL,32792",,,28.599019000000002,-81.32785799999999,,0
,27071317,761411,77%,Moderate,,MSKCC BREAST CTR RETAIL                 ,300 E 66TH ST                           ,NEW YORK                 ,NY,10065,Penstein Dermatology,116 East 66th Street,New York,NY,10065,"300 E 66TH ST                           ,NEW YORK                 ,NY,10065","116 EAST 66TH STREET,NEW YORK,NY,10065",40.764855,-73.961058,40.766752200000006,-73.96584657027941,0.2828016801735418,0
,27470901,595092,77%,Moderate,,PUBLIX SUPER MARKETS                    ,1840 MEASE DR STE 100                   ,SAFETY HARBOR            ,FL,34695,Timothy F Kelly MD PA,"1840 Mease Dr, Ste 406",Safety Harbor,FL,34695,"1840 MEASE DR STE 100                   ,SAFETY HARBOR            ,FL,34695","1840 MEASE DR, STE 406,SAFETY HARBOR,FL,34695",28.039717,-82.70703,28.039717,-82.70703,0.0,1
,38437894,738749,77%,Moderate,,ILLINOIS CANCER CARE PC                 ,336 HOME BLVD                           ,GALESBURG                ,IL,61401,Western Illinois Cancer Treatment Center,450 Mayo Dr,Galesburg,IL,61401,"336 HOME BLVD                           ,GALESBURG                ,IL,61401","450 MAYO DR,GALESBURG,IL,61401",40.9742203,-90.3771713,40.9738231874178,-90.3633202975053,0.7230711213253108,0
,1915898,3948,77%,Moderate,,TEXAS ONCOLOGY PHARMACY ODESSA          ,500 W 3RD ST                            ,ODESSA                   ,TX,79761,Medical Center Hospital (AKA Medical Center Health System),500 W 4th St,Odessa,TX,79761,"500 W 3RD ST                            ,ODESSA                   ,TX,79761","500 W 4TH ST,ODESSA,TX,79761",31.841419300000002,-102.3782652,31.84501735,-102.373671470033,0.3667436006466494,0
,52102121,742066,77%,Moderate,,SURGERY CENTER SPAULDING                ,1351 FOWLER ST STE 100                  ,RICHLAND                 ,WA,99352,Dermahealth Dermatology PLLC,"1305 Fowler St, Ste 1C",Richland,WA,99352,"1351 FOWLER ST STE 100                  ,RICHLAND                 ,WA,99352","1305 FOWLER ST, STE 1C,RICHLAND,WA,99352",46.235184,-119.23335,46.235184,-119.23347,0.005735019070515715,1
,1905058,824318,77%,Moderate,,FREEMAN CANCER INSTITUTE                ,3415 MCINTOSH CIR                       ,JOPLIN                   ,MO,64804,Care for Women Joplin,3201 McIntosh Circle,Joplin,MO,64804,"3415 MCINTOSH CIR                       ,JOPLIN                   ,MO,64804","3201 MCINTOSH CIRCLE,JOPLIN,MO,64804",37.0506572,-94.5237533268286,37.055107,-94.52374,0.3074522568747832,0
,1876722,1965,77%,Moderate,,PHARMERICA                              ,1123 PEARL ST                           ,BROCKTON                 ,MA,02301,Good Samaritan Medical Center,235 N Pearl St,Brockton,MA,02301,"1123 PEARL ST                           ,BROCKTON                 ,MA,02301","235 N PEARL ST,BROCKTON,MA,02301",42.0506769,-71.0683387626998,42.09805395,-71.0609587194362,3.2952461655011067,0
,36775017,663106,77%,Moderate,,FLORIDA CANCER SPECIALISTS              ,14100 FIVAY RD STE 380                  ,HUDSON                   ,FL,34667,FDM Plc,14100 Fivay Rd,Hudson,FL,34667,"14100 FIVAY RD STE 380                  ,HUDSON                   ,FL,34667","14100 FIVAY RD,HUDSON,FL,34667",,,28.3603123013889,-82.689302143107,,0
,27509583,5298,77%,Moderate,,FLORIDA CANCER-BROOKSVILLE EAST-        ,14529 CORTEZ BLVD                       ,BROOKSVILLE              ,FL,34613,Encompass Health Rehabilitation Hospital of Spring Hill (FKA Healthsouth Rehab of Spring Hill),12440 Cortez Blvd,Brooksville,FL,34613,"14529 CORTEZ BLVD                       ,BROOKSVILLE              ,FL,34613","12440 CORTEZ BLVD,BROOKSVILLE,FL,34613",28.5423038,-82.41088020000001,28.5423038,-82.41088020000001,0.0,1
,38933852,941501,77%,Moderate,,HEALTH FIRST FAMILY PHARMACY            ,8725 N WICKHAM RD STE 102               ,MELBOURNE                ,FL,32940,Florida Dermatology Plastic Surgery LLC,"6559 N Wickham Rd, Ste 105",Melbourne,FL,32940,"8725 N WICKHAM RD STE 102               ,MELBOURNE                ,FL,32940","6559 N WICKHAM RD, STE 105,MELBOURNE,FL,32940",,,,,,0
,36827553,4310,77%,Moderate,,UVA EMILY COURIC CANCER CLINIC-RADIATION,1240 LEE ST                             ,CHARLOTTESVILLE          ,VA,22908,University Hospital,1215 Lee St,Charlottesville,VA,22908,"1240 LEE ST                             ,CHARLOTTESVILLE          ,VA,22908","1215 LEE ST,CHARLOTTESVILLE,VA,22908",38.0312133,-78.4957801,38.0324342,-78.499060670954,0.197462666167557,0
,23264473,826,77%,Moderate,,FLORIDA CANCER SPECIALISTS              ,601 E DIXIE AVE STE 1001                ,LEESBURG                 ,FL,34748,UF Health Leesburg Hospital (FKA Leesburg Regional Medical Center),600 E Dixie Ave,Leesburg,FL,34748,"601 E DIXIE AVE STE 1001                ,LEESBURG                 ,FL,34748","600 E DIXIE AVE,LEESBURG,FL,34748",,,28.8066546060606,-81.86828676767679,,0
,39020801,541974,77%,Moderate,,WALGREENS #15948 HLTH SYS PHCY          ,525 E 68TH ST STE F                     ,NEW YORK                 ,NY,10065,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,New York,NY,10065,"525 E 68TH ST STE F                     ,NEW YORK                 ,NY,10065","525 E 68TH ST,NEW YORK,NY,10065",,,40.7647021,-73.9540033012178,,0
,22477492,274164,77%,Moderate,,FLORIDA CANCER SPECIALISTS              ,10441 QUALITY DR STE 203                ,SPRING HILL              ,FL,34609,Bayfront Health - Spring Hill (FKA Spring Hill Regional Hospital),10461 Quality Dr,Spring Hill,FL,34609,"10441 QUALITY DR STE 203                ,SPRING HILL              ,FL,34609","10461 QUALITY DR,SPRING HILL,FL,34609",,,28.437298699999996,-82.54036743024992,,0
,49430547,596054,77%,Moderate,,RIVER'S EDGE SPECIALTY PHARMACY         ,17332 VON KARMAN AVE STE 110            ,IRVINE                   ,CA,92614,First OC Dermatology (AKA Tien Q Nguyen Inc),"17305 Von Karman Ave, Suite 107",Irvine,CA,92614,"17332 VON KARMAN AVE STE 110            ,IRVINE                   ,CA,92614","17305 VON KARMAN AVE, SUITE 107,IRVINE,CA,92614",33.689278,-117.84252,33.689804,-117.84202,0.046336579785096976,1
,18967133,599318,77%,Moderate,,OUTPATIENT PAVILION PHCY PHS            ,1635 AURORA CT                          ,AURORA                   ,CO,80045,Rocky Mountain Gamma Knife Center LLC,"1635 Aurora Ct, Mail Stop F752",Aurora,CO,80045,"1635 AURORA CT                          ,AURORA                   ,CO,80045","1635 AURORA CT, MAIL STOP F752,AURORA,CO,80045",39.742605700000006,-104.84017349999999,,,,0
,1922805,736,77%,Moderate,,SMILOW CANCER CENTER                    ,1450 CHAPEL ST STE A                    ,NEW HAVEN                ,CT,06511,Yale New Haven Hospital - St Raphael Campus,1450 Chapel St,New Haven,CT,06511,"1450 CHAPEL ST STE A                    ,NEW HAVEN                ,CT,06511","1450 CHAPEL ST,NEW HAVEN,CT,06511",,,41.31014365,-72.94293144,,0
,32743369,660859,77%,Moderate,,PHARMSCRIPT LLC                         ,150 PIERCE ST                           ,SOMERSET                 ,NJ,08873,University Urgi Care LLC,"1553 State Route, Suite 2100",Somerset,NJ,08873,"150 PIERCE ST                           ,SOMERSET                 ,NJ,08873","1553 STATE ROUTE, SUITE 2100,SOMERSET,NJ,08873",40.5360722626263,-74.5416190606061,,,,0
,37769383,845,77%,Moderate,,JACKSON PHARMACY SOLUTIONS              ,901 NW 17TH ST STE D                    ,MIAMI                    ,FL,33136,Jackson Memorial Hospital,1611 Nw 12th Ave,Miami,FL,33136,"901 NW 17TH ST STE D                    ,MIAMI                    ,FL,33136","1611 NW 12TH AVE,MIAMI,FL,33136",,,25.7916705,-80.21260146013259,,0
,30044335,1673,77%,Moderate,,HARLAN MEDICAL CENTER                   ,132 VILLAGE CENTER RD                   ,HARLAN                   ,KY,40831,Harlan ARH Hospital,81 Ball Park Rd,Harlan,KY,40831,"132 VILLAGE CENTER RD                   ,HARLAN                   ,KY,40831","81 BALL PARK RD,HARLAN,KY,40831",,,36.953786,-82.885421,,0
,38032203,760765,77%,Moderate,,FOCUS RX                                ,2805 VETERANS MEMORIAL HWY STE 19       ,RONKONKOMA               ,NY,11779,Preferred Professional Medical Care Pc,"3505 Veterans Memorial Hwy, Suite C",Ronkonkoma,NY,11779,"2805 VETERANS MEMORIAL HWY STE 19       ,RONKONKOMA               ,NY,11779","3505 VETERANS MEMORIAL HWY, SUITE C,RONKONKOMA,NY,11779",40.79636,-73.17113,40.78695,-73.12087,2.708293202694037,0
,34220613,664888,77%,Moderate,,EAST TENNESSEE HEM/ONC-JOHNSON C        ,110 CORPORATE DR STE 120                ,JOHNSON CITY             ,TN,37604,East Tennessee Brain & Spine Center,"701 Med Tech Pkwy, Suite 300",Johnson City,TN,37604,"110 CORPORATE DR STE 120                ,JOHNSON CITY             ,TN,37604","701 MED TECH PKWY, SUITE 300,JOHNSON CITY,TN,37604",36.337944,-82.399475,36.334824,-82.39993,0.21705352308390014,0
,27874864,708420,77%,Moderate,,WEST CLINIC-CORINTH                     ,2001 STATE DR                           ,CORINTH                  ,MS,38834,Magnolia Gastroenterology Clinic LLC,3050 Corder Dr,Corinth,MS,38834,"2001 STATE DR                           ,CORINTH                  ,MS,38834","3050 CORDER DR,CORINTH,MS,38834",34.9363488,-88.5605687,34.9339228,-88.5586572,0.1995483443241443,0
,8998754,345,77%,Moderate,,KERN MEDICAL CENTER CAMPUS PHARMACY     ,2014 COLLEGE AVE                        ,BAKERSFIELD              ,CA,93305,Kern Medical (FKA Kern Medical Center),1700 Mount Vernon Ave,Bakersfield,CA,93306,"2014 COLLEGE AVE                        ,BAKERSFIELD              ,CA,93305","1700 MOUNT VERNON AVE,BAKERSFIELD,CA,93306",35.3830884949495,-118.967639515152,35.3826708,-118.97023861539499,0.14922931776809273,1
,1751775,550639,77%,Moderate,,WEST TENNESSEE SURGERY CE               ,700 W FOREST AVE STE 330                ,JACKSON                  ,TN,38301,The Jackson Clinic,700 W Forest Ave,Jackson,TN,38301,"700 W FOREST AVE STE 330                ,JACKSON                  ,TN,38301","700 W FOREST AVE,JACKSON,TN,38301",,,35.6355229608114,-88.8337626932466,,0
,39298320,2698,77%,Moderate,,WALGREENS  #16424                       ,110 REHILL AVE STE 8L002                ,SOMERVILLE               ,NJ,08876,RWJ University Hospital Somerset (FKA Somerset Medical Center),110 Rehill Ave,Somerville,NJ,08876,"110 REHILL AVE STE 8L002                ,SOMERVILLE               ,NJ,08876","110 REHILL AVE,SOMERVILLE,NJ,08876",,,40.56807355,-74.5949567510705,,0
,34475281,1003718,77%,Moderate,,NORTH BAY REGIONAL SURGERY CENTER LLC   ,100 ROWLAND WAY STE 145                 ,NOVATO                   ,CA,94945,MarinHealth Medical Network,"75 Rowland Way, Suite 200",Novato,CA,94945,"100 ROWLAND WAY STE 145                 ,NOVATO                   ,CA,94945","75 ROWLAND WAY, SUITE 200,NOVATO,CA,94945",38.097088,-122.55879,38.09658,-122.558846,0.035231229199519196,1
,4740184,3697,77%,Moderate,,REGIONAL PHARMACY 340B ST               ,1420 N 10TH ST STE 1                    ,SPEARFISH                ,SD,57783,Regional Health Spearfish Hospital,1440 N Main St,Spearfish,SD,57783,"1420 N 10TH ST STE 1                    ,SPEARFISH                ,SD,57783","1440 N MAIN ST,SPEARFISH,SD,57783",,,44.49846415,-103.86064989121999,,0
,53747986,977,77%,Moderate,,WINSHIP CANCER INSTITUTE                ,1365 CLIFTON RD NE # C-1407             ,ATLANTA                  ,GA,30322,Emory University Hospital,1364 Clifton Rd Ne,Atlanta,GA,30322,"1365 CLIFTON RD NE # C-1407             ,ATLANTA                  ,GA,30322","1364 CLIFTON RD NE,ATLANTA,GA,30322",,,33.7689292,-84.33301999999999,,0
,38482999,2141,77%,Moderate,,FAIRVIEW RIDGES SPECIALTY CARE CENT     ,14101 FAIRVIEW DR                       ,BURNSVILLE               ,MN,55337,M Health Fairview Ridges Hospital,201 E Nicollet Blvd,Burnsville,MN,55337,"14101 FAIRVIEW DR                       ,BURNSVILLE               ,MN,55337","201 E NICOLLET BLVD,BURNSVILLE,MN,55337",44.749002931880504,-93.27448750816221,44.74831435,-93.2727431761529,0.09792837827418611,1
,6711,274378,77%,Moderate,,CHRISTUS SANTA ROSA HOSP NEW BRAUN      ,600 N UNION AVE                         ,NEW BRAUNFELS            ,TX,78130,New Braunfels Regional Rehabilitation Hospital,2041 Sundance Pkwy,New Braunfels,TX,78130,"600 N UNION AVE                         ,NEW BRAUNFELS            ,TX,78130","2041 SUNDANCE PKWY,NEW BRAUNFELS,TX,78130",29.7159452,-98.1236225035927,29.7343545751185,-98.09493430538359,2.140302854442704,0
,13204877,756763,77%,Moderate,,NOVANT HEALTH PHARMACY SERVICES LLC     ,911 W HENDERSON ST STE L20              ,SALISBURY                ,NC,28144,Rowan Primary Care,"1406 W Innes St, Ste A",Salisbury,NC,28144,"911 W HENDERSON ST STE L20              ,SALISBURY                ,NC,28144","1406 W INNES ST, STE A,SALISBURY,NC,28144",,,,,,0
,49562401,5308,77%,Moderate,,LEGENT ORTHOPEDIC & SPINE               ,5330 N LOOP 1604 W                      ,SAN ANTONIO              ,TX,78249,PAM Specialty Hospital of San Antonio (FKA Promise Specialty Hospital - San Antonio),"5418 N Loop 1604 W, 3rd Floor",San Antonio,TX,78249,"5330 N LOOP 1604 W                      ,SAN ANTONIO              ,TX,78249","5418 N LOOP 1604 W, 3RD FLOOR,SAN ANTONIO,TX,78249",29.59076535,-98.59035775,,,,0
,53638243,927055,77%,Moderate,,AMERICAN ONC-HOPE PAHRUMP-NVHPO         ,2340 E CALVADA BLVD STE 7               ,PAHRUMP                  ,NV,89048,Mohave Dermatology (AKA J H Daulat DO PC),"1420 E Calvada Blvd, Ste 100",Pahrump,NV,89048,"2340 E CALVADA BLVD STE 7               ,PAHRUMP                  ,NV,89048","1420 E CALVADA BLVD, STE 100,PAHRUMP,NV,89048",36.193745,-115.96711,36.191914,-115.99259,1.4264028551700605,0
,39374464,2678,77%,Moderate,,WALGREENS #16329                        ,254 EASTON AVE STE 100G                 ,NEW BRUNSWICK            ,NJ,08901,Saint Peters University Hospital,254 Easton Ave,New Brunswick,NJ,08901,"254 EASTON AVE STE 100G                 ,NEW BRUNSWICK            ,NJ,08901","254 EASTON AVE,NEW BRUNSWICK,NJ,08901",,,40.500649100000004,-74.4598666334529,,0
,4253853,615392,77%,Moderate,,ONCOLOGY SPECIALTIES                    ,1 HOSPITAL DR SW STE 400                ,HUNTSVILLE               ,AL,35801,Rheumatology Associates of North Alabama,"720 Gallatin St Sw, Ste 500",Huntsville,AL,35801,"1 HOSPITAL DR SW STE 400                ,HUNTSVILLE               ,AL,35801","720 GALLATIN ST SW, STE 500,HUNTSVILLE,AL,35801",34.69228,-86.57249,34.723324,-86.58285,2.2241847425206625,0
,19259815,4194,77%,Moderate,,TEXAS ONCOLOGY MARBLE FALLS             ,1401 MEDICAL PKWY BLDG C                ,CEDAR PARK               ,TX,78613,Cedar Park Regional Medical Center,1401 Medical Pkwy,Cedar Park,TX,78613,"1401 MEDICAL PKWY BLDG C                ,CEDAR PARK               ,TX,78613","1401 MEDICAL PKWY,CEDAR PARK,TX,78613",,,30.53198675,-97.8117863972083,,0
,1740854,6343,77%,Moderate,,GCS - CENTER POINT INFUSION SUPP        ,1100 JOHNSON FERRY RD STE 600           ,ATLANTA                  ,GA,30342,Scottish Rite Hospital (FKA Childrens Healthcare Scottish Rite),1001 Johnson Ferry Rd,Atlanta,GA,30342,"1100 JOHNSON FERRY RD STE 600           ,ATLANTA                  ,GA,30342","1001 JOHNSON FERRY RD,ATLANTA,GA,30342",33.90781,-84.35374,33.907875,-84.35478,0.05980560066262933,1
,14822981,3207,77%,Moderate,,MIAMI VALLEY HOSP NORTH                 ,9000 N MAIN ST                          ,DAYTON                   ,OH,45415,Miami Valley Hospital,1 Wyoming St,Dayton,OH,45409,"9000 N MAIN ST                          ,DAYTON                   ,OH,45415","1 WYOMING ST,DAYTON,OH,45409",39.8046905,-84.2216324,39.74524605,-84.18604426125279,4.521131011060978,0
,16267425,760125,77%,Moderate,,"OCSRI, LLC - MCALESTER                  ",901 N STRONG BLVD                       ,MCALESTER                ,OK,74501,Mcalester Care Associates,3 E Clark Bass Blvd,McAlester,OK,74501,"901 N STRONG BLVD                       ,MCALESTER                ,OK,74501","3 E CLARK BASS BLVD,MCALESTER,OK,74501",34.935988,-95.748069,34.9344220357143,-95.75074385714291,0.18617828573256454,0
,33427556,736587,77%,Moderate,,FLORIDA CANCER SPECIALISTS              ,5507 S CONGRESS AVE STE 130             ,LAKE WORTH               ,FL,33462,Cancer Center of South Florida PLLC,"4801 S Congress Ave, Suite 201",Lake Worth,FL,33461,"5507 S CONGRESS AVE STE 130             ,LAKE WORTH               ,FL,33462","4801 S CONGRESS AVE, SUITE 201,LAKE WORTH,FL,33461",,,,,,0
,8990130,630908,77%,Moderate,,ST VINCENT PHARMACY MOB                 ,801 SAINT MARYS DR                      ,EVANSVILLE               ,IN,47714,Neurosurgical Consultants LLP,"801 Saint Marys Dr, Ste 410 W",Evansville,IN,47714,"801 SAINT MARYS DR                      ,EVANSVILLE               ,IN,47714","801 SAINT MARYS DR, STE 410 W,EVANSVILLE,IN,47714",37.9655924992395,-87.5037317191981,,,,0
,23493870,787,77%,Moderate,,FLORIDA CANCER SPECIALISTS              ,6360 PINE RIDGE RD STE 201              ,NAPLES                   ,FL,34119,Physicians Regional Medical Center - Pine Ridge,6101 Pine Ridge Rd,Naples,FL,34119,"6360 PINE RIDGE RD STE 201              ,NAPLES                   ,FL,34119","6101 PINE RIDGE RD,NAPLES,FL,34119",,,26.211439600000002,-81.7435243,,0
,8372821,734673,77%,Moderate,,ARIZONA ONCOLOGY ASSOC-SCOTTSDALE       ,10460 N 92ND ST STE 402                 ,SCOTTSDALE               ,AZ,85258,Scottsdale Physicians Group,"7975 N Hayden Rd, Suite D-354",Scottsdale,AZ,85258,"10460 N 92ND ST STE 402                 ,SCOTTSDALE               ,AZ,85258","7975 N HAYDEN RD, SUITE D-354,SCOTTSDALE,AZ,85258",33.58119,-111.88249,33.553753,-111.89867,2.1122066294276274,0
