Category,ITM ID,Source ID,Match Score,Match Type,Mark As,ITM Business name,ITM Address -1,ITM City,ITM State,ITM Zip,Source Business name,Source Address -1,Source City,Source State,Source Zip
,8890279,657856,72%,Moderate,,ROCKY MOUNTAIN CANCER CTR MIDTOWN       ,1800 N WILLIAMS ST STE 200              ,DENVER                   ,CO,80218,Midtown Inpatient Medicine LLC,835 E 18th Ave,Denver,CO,80218
,37324999,550467,72%,Moderate,,MEDICAL PARK 11 PHARMACY                ,11104 PARKVIEW CIRCLE DR                ,FORT WAYNE               ,IN,46845,Parkview Physicians Group,3828 New Vision Dr,Fort Wayne,IN,46845
,11922919,706165,72%,Moderate,,KLAMATH OPEN DOOR FAMILY PRACTICE       ,2074 S 6TH ST                           ,KLAMATH FALLS            ,OR,97601,The Childrens Clinic of Klamath,2580 Daggett Ave,Klamath Falls,OR,97601
,12999124,4570,72%,Moderate,,"THE DULUTH CLINIC, LTD                  ",11134 N HWY 77 STE A                    ,HAYWARD                  ,WI,54843,Hayward Area Memorial Hospital,11040 N State Road 77,Hayward,WI,54843
,38306239,2641,72%,Moderate,,WALGREENS WORKSITE PHCY #16245          ,1801 ATLANTIC AVE                       ,ATLANTIC CITY            ,NJ,08401,AtlantiCare Regional Medical Center - Atlantic City Campus,1925 Pacific Ave,Atlantic City,NJ,08401
,37151753,661910,72%,Moderate,,"PHARMSCRIPT, LLC                        ",441 COMMERCE RD STE 2                   ,VESTAL                   ,NY,13850,Dr Joseph Newmark,"4104 Vestal Rd, Ste 203",Vestal,NY,13850
,4250570,638728,72%,Moderate,,AMERICAN ONC-HIGDON FERRY-ARHHF         ,1455 HIGDON FERRY RD STE B              ,HOT SPRINGS NATIONAL PARK,AR,71913,Hot Springs Radiation Oncology PA,1455 Higdon Ferry Rd,Hot Springs,AR,71913
,34378709,550654,72%,Moderate,,VA ONC ASSOC                            ,1051 LOFTIS BLVD                        ,NEWPORT NEWS             ,VA,23606,Tidewater Physicians Multispecialty Group PC,"860 Omni Blvd, Suite 107",Newport News,VA,23606
,9540351,1112,72%,Moderate,,WALGREEN CO                             ,602 W UNIVERSITY AVE                    ,URBANA                   ,IL,61801,OSF Heart of Mary Medical Center (FKA Presence Covenant Medical Center),1400 W Park St,Urbana,IL,61801
,33411978,779654,72%,Moderate,,UCLA HEM AND ONC - IRVINE               ,250 E YALE LOOP STE A                   ,IRVINE                   ,CA,92604,Seaside Dermatology and Skin Cancer Center (AKA Seaside Dermatology Inc),"4950 Barranca Pkwy, Suite 307",Irvine,CA,92604
,15494811,550216,72%,Moderate,,NAVAL RESERVE CENTER                    ,400K WYOMING BLVD NE                    ,ALBUQUERQUE              ,NM,87123,Davita Medical Group (FKA ABQ Health Partners),13701 Encantado Rd Ne,Albuquerque,NM,87123
,29388841,1004032,72%,Moderate,,PHARMACARE- HAWAII                      ,3375 KOAPAKA ST STE F251                ,HONOLULU                 ,HI,96819,Hawaii Oncology Inc,"1380 Lusitana St, Ste 608",Honolulu,HI,96813
,36902500,634719,72%,Moderate,,TENNESSEE CANCER SPEC-HARROGATE         ,389 FORGE RIDGE RD                      ,HARROGATE                ,TN,37752,Harrogate Family & Health Care Inc,169 Westmoreland St,Harrogate,TN,37752
,32835776,717295,72%,Moderate,,ALFA SPECIALTY PHARMACY                 ,8920 STATE ROUTE 108 STE C              ,COLUMBIA                 ,MD,21045,Natasha Sandy MD,"8890 Centre Park Dr, Ste 300 B",Columbia,MD,21045
,1741455,3155,72%,Moderate,,TRIHEALTH G LLC                         ,8240 NORTHCREEK DR                      ,CINCINNATI               ,OH,45236,The Jewish Hospital - Mercy Health,4777 E Galbraith Rd,Cincinnati,OH,45236
,1915079,2909,72%,Moderate,,NEW YORK CANCER & BLOOD SPECIALISTS     ,285 SILLS RD BLDG 16                    ,PATCHOGUE                ,NY,11772,Long Island Community Hospital (FKA Brookhaven Memorial Hospital Medical Center),101 Hospital Rd,Patchogue,NY,11772
,1741893,722930,72%,Moderate,,MARSHFIELD CLINIC                       ,2727 PLAZA DR                           ,WAUSAU                   ,WI,54401,Radiology Associates of Wausau SC,3200 Westhill Dr,Wausau,WI,54401
,53439476,650551,72%,Moderate,,HH INFUS & CLINIC WAC A34               ,715 S 8TH ST                            ,MINNEAPOLIS              ,MN,55404,Twin Cities Spine Center,913 E 26th St,Minneapolis,MN,55404
,18313993,4167,72%,Moderate,,VICTORY MEDICAL & FAMILY CARE           ,4303 VICTORY DR                         ,AUSTIN                   ,TX,78704,St Davids South Austin Medical Center,901 W Ben White Blvd,Austin,TX,78704
,1877034,759987,72%,Moderate,,PHARMERICA (LONGWOOD)                   ,337 NORTHLAKE BLVD STE 1024             ,ALTAMONTE SPRINGS        ,FL,32701,Jerri L Johnson MD PA,"411 Maitland Ave, Suite 1001",Altamonte Spg,FL,32701
,35479537,659980,72%,Moderate,,COMPLETE PHARMACY SOLUTIONS             ,9874 WINDISCH RD                        ,WEST CHESTER             ,OH,45069,Precision Radiotherapy LLC (AKA West Chester Hospital Radiotherapy Center),7710 Discovery Dr,West Chester,OH,45069
,1803676,715506,72%,Moderate,,WESTMINSTER PHARMACY SERVICES           ,7703 KINGSPOINT PKWY STE 500            ,ORLANDO                  ,FL,32819,Shah Dermatology LLC,"7232 W Sand Lake Rd, Ste 200",Orlando,FL,32819
,31861479,703724,72%,Moderate,,PHARMORE DRUGS LLC                      ,3412 W TOUHY AVE STE A                  ,SKOKIE                   ,IL,60076,Alan E Lasser MD SC,"4711 Golf Rd, Ste 807",Skokie,IL,60076
,35178608,4661,72%,Moderate,,ABSOLUTE PHARMACY                       ,CARR 2 KM 174 0 BO CAIN                 ,SAN GERMAN               ,PR,00683,Hospital De La Concepcion,Rd Number 2 Km 1734,San German,PR,00683
,37333655,636162,72%,Moderate,,PHYSICIANS PHAMACUTL CORP               ,10360 DEERBORN LN                       ,KNOXVILLE                ,TN,37932,Covenant Medical Group,1400 Centerpoint Blvd,Knoxville,TN,37932
,32180438,4594,72%,Moderate,,MORTON LTC                              ,201 E BELL ST                           ,NEENAH                   ,WI,54956,ThedaCare Regional Medical Center - Neenah (FKA Theda Clark Medical Center),130 2nd St,Neenah,WI,54956
,1876828,708103,72%,Moderate,,DIAMOND PHARMACY SERVICE                ,645 KOLTER DR                           ,INDIANA                  ,PA,15701,Indiana Regional Medical Center Physician Group,835 Hospital Rd,Indiana,PA,15701
,36998580,3809,72%,Moderate,,PHARMACY NETWORK SERVICES               ,871 SEVEN OAKS BLVD STE 240             ,SMYRNA                   ,TN,37167,TriStar StoneCrest Medical Center,200 Stonecrest Blvd,Smyrna,TN,37167
,15483689,871823,72%,Moderate,,PHARMACARE                              ,16750 WESTGROVE DR STE 100              ,ADDISON                  ,TX,75001,Medinet Healthcare Agency Inc,"15305 Dallas Pkwy, Ste 300",Addison,TX,75001
,1914375,699167,72%,Moderate,,FLORIDA CANCER SPECIALISTS              ,521 N LECANTO HWY                       ,LECANTO                  ,FL,34461,Suncoast Dermatology and Skin Surgery Center Pa,525 N Dacie Pt,Lecanto,FL,34461
,49717404,2409,72%,Moderate,,STEPHENS PHARMACY                       ,1100 S SPRINGFIELD AVE                  ,BOLIVAR                  ,MO,65613,Citizens Memorial Hospital,1500 N Oakland Ave,Bolivar,MO,65613
,30501001,721212,72%,Moderate,,INGALLS PROFESSIONAL PHARMACY III       ,19550 GOVERNORS HWY                     ,FLOSSMOOR                ,IL,60422,Grand Prairie Services Intergrated Healthcare,19530 Kedzie Ave,Flossmoor,IL,60422
,32226466,631432,72%,Moderate,,CONSONUS PHARMACY SERVICES              ,14729 NE 87TH ST                        ,REDMOND                  ,WA,98052,Advanced Foot & Ankle Clinic of Kent (AKA Isb Inc),2001 152nd Ave NE,Redmond,WA,98052
,36555304,5978,72%,Moderate,,ARIZONA ONCOLOGY ASSOCIATES PC          ,1845 W ORANGE GROVE RD                  ,TUCSON                   ,AZ,85704,Sonora Behavioral Health Hospital,6050 N Corona Rd,Tucson,AZ,85704
,8949831,599,72%,Moderate,,SUTTER SANTA CRUZ MAIN 4TH FLOOR        ,2025 SOQUEL AVE FL 4                    ,SANTA CRUZ               ,CA,95062,Sutter Maternity & Surgery Center of Santa Cruz,2900 Chanticleer Ave,Santa Cruz,CA,95065
,12964391,728665,72%,Moderate,,MARTIN'S POINT HEALTH CARE CENTER       ,161 CORPORATE DR                        ,PORTSMOUTH               ,NH,03801,The Knee Hip and Shoulder Center,"333 Borthwick Ave, Suite 301",Portsmouth,NH,03801
,27738436,550490,72%,Moderate,,JPS HEALTH NETWORK PHARMACY             ,4701 BRYANT IRVIN RD N # LL-215         ,FORT WORTH               ,TX,76107,North Texas Specialty Physicians,"1701 River Run, Suite 902",Fort Worth,TX,76107
,1765831,940772,72%,Moderate,,FLORIDA CANCER-HUDSON-HUD               ,7651 MEDICAL DR                         ,HUDSON                   ,FL,34667,Singh Dermatology and Plastic Surgery (AKA Singh Medical Group LLC),"14153 Yosemite Dr, Suite 101",Hudson,FL,34667
,8090034,830,72%,Moderate,,"AMERICAN ONCOLOGY PARTNERS, PA          ",3840 BROADWAY STE 100                   ,FORT MYERS               ,FL,33901,Lee Memorial Hospital,2776 Cleveland Ave,Fort Myers,FL,33901
,1751807,553306,72%,Moderate,,GENITO-URINARY SURGEONS                 ,2120 W CENTRAL AVE                      ,TOLEDO                   ,OH,43606,ProMedica Toledo Childrens Hospital,2142 N Cove Blvd,Toledo,OH,43606
,8988737,593525,72%,Moderate,,MEDWORKS PHARMACY                       ,1412 MILLER AVE                         ,SHELBYVILLE              ,IN,46176,Major Health Partners,2451 Intelliplex Dr,Shelbyville,IN,46176
,52121916,638114,72%,Moderate,,POLARIS PHARMACY SERVICES OF MICHIGAN LL,9131 GENERAL CT                         ,PLYMOUTH                 ,MI,48170,Michigan Medical Associates PC,"851 S Main St, Ste B",Plymouth,MI,48170
,38939478,649772,72%,Moderate,,CINCINNATI CHILDREN'S HOSPITAL MEDICAL C,7777 YANKEE RD                          ,MIDDLETOWN               ,OH,45044,Medicine Inpatient Group LLC,6730 Roosevelt Ave,Middletown,OH,45044
,1923037,753824,72%,Moderate,,HEMATOLOGY & ONCOLOGY ASSOCIATES        ,1100 MEADE ST                           ,SCRANTON                 ,PA,18512,Hematology and Oncology Associates of Northeastern PA,1100 Meade St,Dunmore,PA,18512
,38853830,553249,72%,Moderate,,SPECIALTY CARE CENTER PHCY KOP          ,550 S GODDARD BLVD FL 2                 ,KING OF PRUSSIA          ,PA,19406,Academic Urology,"211 S Gulph Rd, Suite 200",King Of Prussia,PA,19406
,1924675,604610,72%,Moderate,,FOX VALLEY HEMATOLOGY ONCOLOGY          ,3925 N GATEWAY DR                       ,APPLETON                 ,WI,54913,Primary Care Associates of Appleton Ltd,3916 N Intertech Ct,Appleton,WI,54913
,1743283,206,72%,Moderate,,EL RIO HEALTH CENTER PHARMACY           ,839 W CONGRESS ST                       ,TUCSON                   ,AZ,85745,Carondelet Heart & Vascular Institute (FKA Tucson Heart Hospital),1601 W Saint Marys Rd,Tucson,AZ,85745
,11260726,4675,72%,Moderate,,BEST OPTION SPECIALTY                   ,355 AVE DE DIEGO                        ,SAN JUAN                 ,PR,00909,Doctors Center Hospital San Juan,1395 Calle San Rafael,San Juan,PR,00909
,33675464,4841,72%,Moderate,,MUSC - ASHLEY RIVER TOWER RETAIL PHARMAC,25 COURTENAY DR RM M-104                ,CHARLESTON               ,SC,29425,Charleston Memorial Hospital (Closed 2008),"Rm 1003 Harborview Tower 19 Hagood, Msc 820",Charleston,SC,29425
,34073623,670905,72%,Moderate,,ADVANCED PHARMACY                       ,45 SKYLINE DR STE 1011                  ,LAKE MARY                ,FL,32746,Rion J Forconi MD PA,"385 Waymont Ct, Ste 101",Lake Mary,FL,32746
,1994229,3443,72%,Moderate,,CENTURY MEDICAL ASSOCIATION             ,4815 LIBERTY AVE STE 340                ,PITTSBURGH               ,PA,15224,UPMC Childrens Hospital of Pittsburgh,4401 Penn Ave,Pittsburgh,PA,15224
,8240,683182,72%,Moderate,,GROVE STREET SURGERY - OR               ,1034 GROVE ST                           ,MEADVILLE                ,PA,16335,Meadville OB/GYN Associates (AKA Meadville Obstetrics and Gynecology Associates),"765 Liberty St, Suite 202",Meadville,PA,16335
,37153893,621585,72%,Moderate,,"CANCER CARE CONSULTANTS, PC             ",8554 BROADWAY                           ,MERRILLVILLE             ,IN,46410,Dermatology Associates of Northwest Indiana PC,311 E 89th Ave,Merrillville,IN,46410
,15497660,681040,72%,Moderate,,PHARMACEUTICAL TRADE SERVS              ,5820 GULF TECH DR                       ,OCEAN SPRINGS            ,MS,39564,Mississippi Coast OB/GYN PA,21 Doctors Dr,Ocean Springs,MS,39564
,1740718,671971,72%,Moderate,,CMC MYERS PK PHY-SPEC PHS               ,1350 S KINGS DR # 101                   ,CHARLOTTE                ,NC,28207,Charlotte Skin & Laser PA,"130 Providence Rd, Ste 100",Charlotte,NC,28207
,8833533,6326,71%,Moderate,,WASH UNIV CANCER CENTER                 ,4921 PARKVIEW PL FL 7                   ,SAINT LOUIS              ,MO,63110,St Louis Childrens Hospital,1 Childrens Pl,Saint Louis,MO,63110
,33798644,621090,71%,Moderate,,SOURCE ONE PHARMACY SERVICES LLC        ,1140 MCDERMOTT DR STE 104               ,WEST CHESTER             ,PA,19380,Drew McCausland MD Ltd,"606 E Marshall St, Ste 107",West Chester,PA,19380
,18748335,632909,71%,Moderate,,ROCKY MOUNTAIN CANCER CENTER PUEBLO     ,3676 PARKER BLVD STE 350                ,PUEBLO                   ,CO,81008,Front Range Psychiatric Service PC (AKA Front Range Psychiatric Associates PC),"56 Club Manor Dr, Ste 100",Pueblo,CO,81008
,37309640,4126,71%,Moderate,,LTC PHARMACY SERVICES NORTH             ,1041 NNE LOOP 323                       ,TYLER                    ,TX,75708,UT Health North Campus Tyler (AKA University of Texas Health Science Center at Tyler),11937 Us Highway 271,Tyler,TX,75708
,52089538,693688,71%,Moderate,,NORTH SHORE HEM/ONC-BAYSIDE             ,4564 FRANCIS LEWIS BLVD                 ,BAYSIDE                  ,NY,11361,Fryer Dermatology PLLC Eric J Fryer and Jennifer Fryer MD PLLC (AKA Fryer Dermatology PLLC),"21008 Northern Blvd, Suite 2",Bayside,NY,11361
,17518094,5163,71%,Moderate,,WILLS SURG CTR IN WILMING               ,900 FOULK RD STE 100                    ,WILMINGTON               ,DE,19803,Nemours/Alfred I duPont Hospital for Children,1600 Rockland Rd,Wilmington,DE,19803
,52330140,3141,71%,Moderate,,INSPIRE RX                              ,2787 CHARTER ST                         ,COLUMBUS                 ,OH,43228,OhioHealth Doctors Hospital,5100 W Broad St,Columbus,OH,43228
,26747312,748551,71%,Moderate,,HARBOR HEALTH SERVICES                  ,30 ELM AVE                              ,HYANNIS                  ,MA,02601,Southeastern Surgical Associates PC,100 Camp St,Hyannis,MA,02601
,38974607,2800,71%,Moderate,,NYU LANGONE HOSPITALS                   ,83 AMITY ST                             ,BROOKLYN                 ,NY,11201,NYU Langone Hospital - Brooklyn (FKA NYU Lutheran Medical Center),150 55th St,Brooklyn,NY,11220
,1887259,742885,71%,Moderate,,ROYSPEC PURCHASING SVCS                 ,7470 CANDLEWOOD RD                      ,HANOVER                  ,MD,21076,Maryland Primary Care Physicians,"7580 Buckingham Blvd, Suite 220",Hanover,MD,21076
,2735271,921,71%,Moderate,,FLORIDA CANCER SPECIALISTS & RESEARCH IN,901 TAMIAMI TRL S                       ,VENICE                   ,FL,34285,Venice Regional Bayfront Health (FKA Venice Regional Medical Center),540 The Rialto,Venice,FL,34285
,36726147,669494,71%,Moderate,,CARE ONE PHARMACY                       ,7550 N OAK PARK AVE                     ,NILES                    ,IL,60714,Raymond M Handler MD SC,"8780 W Golf Rd, Suite 303",Niles,IL,60714
,3876418,662663,71%,Moderate,,"GUARDIAN PHARMACY OF MAINE, LLC         ",3 BUSINESS PKWY STE 2                   ,BRUNSWICK                ,ME,04011,Mid Coast Dermatology,"85 Baribeau Dr, Ste 1",Brunswick,ME,04011
,1886029,652798,71%,Moderate,,SEMINOLE TRIBE OF FLORIDA               ,6401 SHERIDAN ST                        ,HOLLYWOOD                ,FL,33024,Broward Institute of Orthopaedic Specialties LLC,4310 Sheridan St,Hollywood,FL,33021
,34393831,719249,71%,Moderate,,AHOSKIE COMPREHENSIVE CARE              ,120 HEALTH CENTER DR                    ,AHOSKIE                  ,NC,27910,Northeastern Orthopedics PA,602 Academy St S,Ahoskie,NC,27910
,28395201,671210,71%,Moderate,,OSU JAMES CANCER 340B ST                ,2050 KENNY RD                           ,COLUMBUS                 ,OH,43221,D Neal Mastruserio MD LLC,"3380 Tremont Rd, # 140",Columbus,OH,43221
,34815251,949164,71%,Moderate,,JADE MEDISPA                            ,8600 FERN AVE                           ,SHREVEPORT               ,LA,71105,Advanced Cardiovascular Specialists,"1453 E Bert Koun Loop, Ste 112",Shreveport,LA,71105
,2559274,776031,71%,Moderate,,US BIOSERVICES                          ,5100 E HUNTER AVE STE 101               ,ANAHEIM                  ,CA,92807,Cosmetic Dermatology of Orange County (AKA Cheryl L Effron Md Inc),"500 S Anaheim Hills Rd, Suite 210",Anaheim,CA,92807
,5329,3126,71%,Moderate,,METROHEALTH PARMA HEALTH                ,12301 SNOW RD                           ,CLEVELAND                ,OH,44130,MetroHealth Medical Center,2500 Metrohealth Dr,Cleveland,OH,44109
,38439154,2910,71%,Moderate,,NEW YORK CANCER & BLOOD SPECIALISTS     ,300 OLD COUNTRY RD STE 4                ,RIVERHEAD                ,NY,11901,Peconic Bay Medical Center,1300 Roanoke Ave,Riverhead,NY,11901
,2394859,550348,71%,Moderate,,UW HLTH PH-W TWN-ENTP EDI               ,7102 MINERAL POINT RD                   ,MADISON                  ,WI,53717,Group Health Cooperative of South Central Wisconsin (GHC-SCW),1265 John Q Hammons Dr,Madison,WI,53717
,13957417,624544,71%,Moderate,,ROCKY MOUNTAIN CANCER CENTER            ,8820 HURON ST                           ,DENVER                   ,CO,80260,Rocky Mountain Pediatric Hematology Oncology,"2055 N High St, Suite 340",Denver,CO,80205
,8811450,838297,71%,Moderate,,GRADY INFECTIOUS DISEASES PHARMACY      ,341 PONCE DE LEON AVE NE                ,ATLANTA                  ,GA,30308,Atlanta Surgery Associates LLC,"550 Peachtree St Ne, Ste 1430",Atlanta,GA,30308
,33182244,955535,71%,Moderate,,BOARDWALK PHARMACY                      ,1110 COTTONWOOD LN STE 115              ,IRVING                   ,TX,75038,NorthStar Anesthesia,"6225 State Highway 161, Ste 200",Irving,TX,75038
,4789202,414,71%,Moderate,,PREMIER PHARMACY SERVICES               ,410 CLOVERLEAF DR                       ,BALDWIN PARK             ,CA,91706,Kaiser Permanente - Baldwin Park Medical Center,1011 Baldwin Park Blvd,Baldwin Park,CA,91706
,38409588,552011,71%,Moderate,,TRUCARE PHARMACY                        ,1875 CALIFORNIA AVE                     ,CORONA                   ,CA,92881,Vantage Medical Group,"2115 Compton Ave, Suite 301",Corona,CA,92881
,1915360,836938,71%,Moderate,,"SINGH & ARORA ONC/HEM, PC               ",4100 BEECHER RD STE B                   ,FLINT                    ,MI,48532,Michigan Dermatology (AKA Dermatology Center of Michigan PLLC),"5084 Villa Linde Pkwy, Suite 5",Flint,MI,48532
,49467858,720443,71%,Moderate,,NSF HAW CK  CRF21 GPO                   ,1055 HAW CREEK PKWY                     ,CUMMING                  ,GA,30041,Complete Womens Healthcare,"634 Peachtree Pkwy, Suite 200",Cumming,GA,30041
,1741802,4589,71%,Moderate,,FROEDTERT HEALTH MEDICAL GROUP          ,N86W12999 NIGHTINGALE WAY               ,MENOMONEE FALLS          ,WI,53051,Community Memorial Hospital,W180 N8085 Town Hall Rd,Menomonee Falls,WI,53051
,1879783,612,71%,Moderate,,ST JOSEPH HEALTH OUTPATIENT CANCER CENT ,3555 ROUND BARN CIR                     ,SANTA ROSA               ,CA,95403,Kaiser Permanente Santa Rosa Medical Center,401 Bicentennial Way,Santa Rosa,CA,95403
,1885759,670092,71%,Moderate,,REEVES SAIN EXTENDED CARE               ,1825 MEMORIAL BLVD                      ,MURFREESBORO             ,TN,37129,Murfreesboro Medical Clinic & Surgicenter,1272 Garrison Dr,Murfreesboro,TN,37129
,49563014,551408,71%,Moderate,,UMC PHARMACY 7 WAC                      ,6600 N DESERT BLVD                      ,EL PASO                  ,TX,79912,El Paso Integrated Physicians Group PA,4532 N Mesa St,El Paso,TX,79912
,53473704,746828,71%,Moderate,,WALGREENS                               ,1100 VAN NESS AVE STE C                 ,SAN FRANCISCO            ,CA,94109,Bass Medical Group,"1 Daniel Burnham Ct, Suite 205C",San Francisco,CA,94109
,11548612,4350,71%,Moderate,,TRI CITY REGNL SGRY CTR                 ,1096 GOETHALS DR                        ,RICHLAND                 ,WA,99352,Kadlec Regional Medical Center (AKA Kadlec Health System),888 Swift Blvd,Richland,WA,99352
,38788755,594125,71%,Moderate,,GANSE APOTHECARY INC                    ,7 N CHARLOTTE ST                        ,LANCASTER                ,PA,17603,PinnacleHealth Womens Cancer Center (Formerly Cancer Care for Women PC),"2150 Noll Dr, Suite 200",Lancaster,PA,17603
,32536315,620481,71%,Moderate,,R&H PHARMACY INC(X)                     ,1645 JERICHO TPKE STE 102               ,NEW HYDE PARK            ,NY,11040,Tarun Wasil MD,"1575 Hillside Ave, Suite 301",New Hyde Park,NY,11040
,1877482,624651,71%,Moderate,,PHARMERICA                              ,8826 N 23RD AVE                         ,PHOENIX                  ,AZ,85021,NeuroDiagnostic Laboratories,"2423 W Dunlap Ave, Suite 175",Phoenix,AZ,85021
,31345621,711765,71%,Moderate,,MEDWIZ SOLUTIONS LLC                    ,167 ROUTE 304 STE 101                   ,NANUET                   ,NY,10954,Cohen & Garcha Podiatry LLP,"300 E Route 59, #113",Nanuet,NY,10954
,18434159,3449,71%,Moderate,,MISSION PHARMACY SERVICES               ,201 N JEFFERSON ST                      ,KITTANNING               ,PA,16201,Armstrong County Memorial Hospital,1 Nolte Dr,Kittanning,PA,16201
,38596344,733848,71%,Moderate,,TEXAS CHILDREN'S HOSPITAL PHARMACY-     ,9700 BISSONNET ST STE 1000W             ,HOUSTON                  ,TX,77036,Quantum Physicians PA,"5704 S Gessner Rd, Suite D",Houston,TX,77036
,35249864,607980,71%,Moderate,,REMEDI SENIORCARE                       ,10448 LAKERIDGE PKWY                    ,ASHLAND                  ,VA,23005,Radiation Oncology Associates,"9568 Kings Charter Dr, Suite 202",Ashland,VA,23005
,19237386,3645,71%,Moderate,,THE CHILDRENS CENTER                    ,113 LINER DR                            ,GREENWOOD                ,SC,29646,Self Regional Healthcare,1325 Spring St,Greenwood,SC,29646
,2580324,956922,71%,Moderate,,WALGREEN CO.     #10843                 ,747 N RUTLEDGE ST                       ,SPRINGFIELD              ,IL,62702,Springfield Clinic,350 W Carpenter St,Springfield,IL,62702
,31460628,613124,71%,Moderate,,A & O SPECIALTY PHARMACY                ,536 ABBOTT ST                           ,SALINAS                  ,CA,93901,Salinas Valley Medical Clinic,1033 Los Palos Dr,Salinas,CA,93901
,21299887,671878,71%,Moderate,,CROSSROAD DISPENSARY                    ,3465 NAZARETH RD STE 102                ,EASTON                   ,PA,18045,East Penn Pathology (AKA Twin Rivers Gastroenterology Center Inc),"21 Corporate Dr, Ste 3",Easton,PA,18045
,3866701,1241,71%,Moderate,,MEDIPARK PHARMACY                       ,420 NE GLEN OAK AVE STE 102             ,PEORIA                   ,IL,61603,Methodist Hospital (FKA Methodist Medical Center of Illinois),221 Ne Glen Oak Ave,Peoria,IL,61636
,21171574,916,71%,Moderate,,HEM ONC ASSOCIATES OF THE TREASURE COAST,1871 SE TIFFANY AVE STE 100             ,PORT SAINT LUCIE         ,FL,34952,St Lucie Medical Center,1800 SE Tiffany Ave,Port St Lucie,FL,34952
,2382420,683693,71%,Moderate,,MAXOR PHARMACIES                        ,1919 LA BRANCH ST                       ,HOUSTON                  ,TX,77002,Jerry S Silverman DPM PC,"1315 St Joseph Pkwy, Suite 1002",Houston,TX,77002
,1877152,607896,71%,Moderate,,INSTITUTIONAL CARE PHARMACY             ,1815 W COUNTY ROAD 54                   ,TIFFIN                   ,OH,44883,Orthopaedic Institute of Ohio,"27 St Lawrence Dr, Ste 102",Tiffin,OH,44883
,37231331,4387,71%,Moderate,,VISTA ONCOLOGY INC - SHELTON            ,121 W K ST                              ,SHELTON                  ,WA,98584,Mason General Hospital,901 Mount View Dr,Shelton,WA,98584
,34616734,541855,71%,Moderate,,CONSONUS PHARMACY SERVICES CA NORTH LLC ,2148 ICON WAY STE 100                   ,VACAVILLE                ,CA,95688,Kaiser Permanente - Vacaville Medical Center,1 Quality Dr,Vacaville,CA,95688
,31192894,622386,71%,Moderate,,DAVITA RX                               ,2252 COMMERCE PARK DR STE 350           ,ORLANDO                  ,FL,32819,Sand Lake Cancer Center,7301 Stonerock Cir,Orlando,FL,32819
,8890153,541842,71%,Moderate,,PHARMACY CORP OF AMERICA                ,3375 KOAPAKA ST STE H435                ,HONOLULU                 ,HI,96819,VA Pacific Islands Health Care System - Spark M Matsunaga VA Medical Center,459 Patterson Rd,Honolulu,HI,96819
,2626984,914,71%,Moderate,,FLAGLER COMMUNITY PHARMACY INC          ,300 HEALTH PARK BLVD STE 1002           ,SAINT AUGUSTINE          ,FL,32086,Flagler Health (AKA Flagler Hospital),400 Health Park Blvd,St Augustine,FL,32086
,37939532,718186,71%,Moderate,,INFINITY PHARMACY                       ,3313 ESSEX DR STE 200                   ,RICHARDSON               ,TX,75082,North Dallas Surgical Specialists PA,"3600 Shire Blvd, Suite 104",Richardson,TX,75082
,37367329,3005,71%,Moderate,,SOUTHERN ONCOLOGY SPECIALISTS           ,10320 MALLARD CREEK RD STE 100          ,CHARLOTTE                ,NC,28262,Atrium Health University City (FKA Carolinas Healthcare System University),8800 N Tryon St,Charlotte,NC,28262
,29417796,3623,71%,Moderate,,MUSC HCC CLIN TAX EX PHS                ,86 JONATHAN LUCAS ST                    ,CHARLESTON               ,SC,29425,Medical University of South Carolina,171 Ashley Ave,Charleston,SC,29425
,3803,551554,71%,Moderate,,81ST MEDICAL GROUP                      ,301 FISHER ST RM 1A132                  ,BILOXI                   ,MS,39534,81st Medical Group - Keesler AFB,301 Fisher St,Keesler Afb,MS,39534
,38159354,750497,71%,Moderate,,HIGHLAND CLINIC ONCOLOGY MINDE          ,10600 INDUSTRIAL DR                     ,MINDEN                   ,LA,71055,Minden Medical Center (AKA Minden Anesthesiology Associates LLC),1 Medical Plaza Pl,Minden,LA,71055
,8291353,706698,71%,Moderate,,NORTHPOINT SURGERY & LASE               ,200 NORTHPOINT PKWY                     ,WEST PALM BEACH          ,FL,33407,Dermatology Associates of the Palm Beaches,"120 Butler St, Ste A",West Palm Beach,FL,33407
,32971326,709799,71%,Moderate,,PCA NUSCRIPTRX                          ,5215 LINBAR DR STE 210                  ,NASHVILLE                ,TN,37211,Middle Tennessee Internal Medicine Associates PLLC,"510 Recovery Rd, Ste 201",Nashville,TN,37211
,53258300,647638,71%,Moderate,,REGENTS OF THE UNIVERSITY OF MICHIGAN   ,7500 CHALLIS RD                         ,BRIGHTON                 ,MI,48116,Advanced Urgent Care & Walk-In Clinic (FKA Mid Michigan Ambulatory Physicians),"1021 Karl Greimel Dr, Suite 102",Brighton,MI,48116
,2031160,834131,71%,Moderate,,"DAYTON PHYSICIANS, LLC - RETAIL PHARMACY",3120 GOVERNORS PLACE BLVD               ,DAYTON                   ,OH,45409,Miami Valley Hospitalist Group (FKA Banded Killifish Inpatient Services LLC),"30 E Apple St, Suite NW 3300",Dayton,OH,45409
